DATE,t+6,t+1,t+2,t+3,t+4,t+5
1491226200,886.8,888.55,887.1173,887.511,886.27,886.58
1491226260,887.31,887.1173,887.511,886.27,886.58,886.8
1491226320,888.5997,887.511,886.27,886.58,886.8,887.31
1491226380,889.8,886.27,886.58,886.8,887.31,888.5997
1491226440,888.845,886.58,886.8,887.31,888.5997,889.8
1491226500,890.22,886.8,887.31,888.5997,889.8,888.845
1491226560,891.147,887.31,888.5997,889.8,888.845,890.22
1491226620,890.47,888.5997,889.8,888.845,890.22,891.147
1491226680,891.45,889.8,888.845,890.22,891.147,890.47
1491226740,891.79,888.845,890.22,891.147,890.47,891.45
1491226800,891.12,890.22,891.147,890.47,891.45,891.79
1491226860,891.23,891.147,890.47,891.45,891.79,891.12
1491226920,890.3869,890.47,891.45,891.79,891.12,891.23
1491226980,890.14,891.45,891.79,891.12,891.23,890.3869
1491227040,890.45,891.79,891.12,891.23,890.3869,890.14
1491227100,889.99,891.12,891.23,890.3869,890.14,890.45
1491227160,889.71,891.23,890.3869,890.14,890.45,889.99
1491227220,890.225,890.3869,890.14,890.45,889.99,889.71
1491227280,890.4885,890.14,890.45,889.99,889.71,890.225
1491227340,890.75,890.45,889.99,889.71,890.225,890.4885
1491227400,891.03,889.99,889.71,890.225,890.4885,890.75
1491227460,890.5709,889.71,890.225,890.4885,890.75,891.03
1491227520,890.18,890.225,890.4885,890.75,891.03,890.5709
1491227580,889.84,890.4885,890.75,891.03,890.5709,890.18
1491227640,890.29,890.75,891.03,890.5709,890.18,889.84
1491227700,890.11,891.03,890.5709,890.18,889.84,890.29
1491227760,890.42,890.5709,890.18,889.84,890.29,890.11
1491227820,890.87,890.18,889.84,890.29,890.11,890.42
1491227880,890.28,889.84,890.29,890.11,890.42,890.87
1491227940,890.46,890.29,890.11,890.42,890.87,890.28
1491228000,890.85,890.11,890.42,890.87,890.28,890.46
1491228060,890.32,890.42,890.87,890.28,890.46,890.85
1491228120,889.21,890.87,890.28,890.46,890.85,890.32
1491228180,888.72,890.28,890.46,890.85,890.32,889.21
1491228240,888.6,890.46,890.85,890.32,889.21,888.72
1491228300,888.51,890.85,890.32,889.21,888.72,888.6
1491228360,887.91,890.32,889.21,888.72,888.6,888.51
1491228420,887.65,889.21,888.72,888.6,888.51,887.91
1491228480,888,888.72,888.6,888.51,887.91,887.65
1491228540,888.5,888.6,888.51,887.91,887.65,888
1491228600,889.2799,888.51,887.91,887.65,888,888.5
1491228660,889.35,887.91,887.65,888,888.5,889.2799
1491228720,889.58,887.65,888,888.5,889.2799,889.35
1491228780,890.14,888,888.5,889.2799,889.35,889.58
1491228840,891.1499,888.5,889.2799,889.35,889.58,890.14
1491228900,890.99,889.2799,889.35,889.58,890.14,891.1499
1491228960,891.25,889.35,889.58,890.14,891.1499,890.99
1491229020,891.5078,889.58,890.14,891.1499,890.99,891.25
1491229080,891.669,890.14,891.1499,890.99,891.25,891.5078
1491229140,892,891.1499,890.99,891.25,891.5078,891.669
1491229200,892.1397,890.99,891.25,891.5078,891.669,892
1491229260,892.545,891.25,891.5078,891.669,892,892.1397
1491229320,891.89,891.5078,891.669,892,892.1397,892.545
1491229380,892.55,891.669,892,892.1397,892.545,891.89
1491229440,892.56,892,892.1397,892.545,891.89,892.55
1491229500,892.43,892.1397,892.545,891.89,892.55,892.56
1491229560,892.12,892.545,891.89,892.55,892.56,892.43
1491229620,891.2822,891.89,892.55,892.56,892.43,892.12
1491229680,891.448,892.55,892.56,892.43,892.12,891.2822
1491229740,890.88,892.56,892.43,892.12,891.2822,891.448
1491229800,890.29,892.43,892.12,891.2822,891.448,890.88
1491229860,890.7292,892.12,891.2822,891.448,890.88,890.29
1491229920,890.465,891.2822,891.448,890.88,890.29,890.7292
1491229980,890.12,891.448,890.88,890.29,890.7292,890.465
1491230040,890.3126,890.88,890.29,890.7292,890.465,890.12
1491230100,890.42,890.29,890.7292,890.465,890.12,890.3126
1491230160,889.856,890.7292,890.465,890.12,890.3126,890.42
1491230220,889.7,890.465,890.12,890.3126,890.42,889.856
1491230280,890.06,890.12,890.3126,890.42,889.856,889.7
1491230340,889.72,890.3126,890.42,889.856,889.7,890.06
1491230400,889.8548,890.42,889.856,889.7,890.06,889.72
1491230460,890.766,889.856,889.7,890.06,889.72,889.8548
1491230520,891,889.7,890.06,889.72,889.8548,890.766
1491230580,891.01,890.06,889.72,889.8548,890.766,891
1491230640,890.38,889.72,889.8548,890.766,891,891.01
1491230700,890.17,889.8548,890.766,891,891.01,890.38
1491230760,889.8547,890.766,891,891.01,890.38,890.17
1491230820,889.83,891,891.01,890.38,890.17,889.8547
1491230880,889.22,891.01,890.38,890.17,889.8547,889.83
1491230940,889,890.38,890.17,889.8547,889.83,889.22
1491231000,889.35,890.17,889.8547,889.83,889.22,889
1491231060,889.28,889.8547,889.83,889.22,889,889.35
1491231120,889.39,889.83,889.22,889,889.35,889.28
1491231180,889.405,889.22,889,889.35,889.28,889.39
1491231240,889,889,889.35,889.28,889.39,889.405
1491231300,888.6006,889.35,889.28,889.39,889.405,889
1491231360,887.89,889.28,889.39,889.405,889,888.6006
1491231420,888.93,889.39,889.405,889,888.6006,887.89
1491231480,888.98,889.405,889,888.6006,887.89,888.93
1491231540,888.52,889,888.6006,887.89,888.93,888.98
1491231600,888.64,888.6006,887.89,888.93,888.98,888.52
1491231660,887.79,887.89,888.93,888.98,888.52,888.64
1491231720,886.9589,888.93,888.98,888.52,888.64,887.79
1491231780,886.28,888.98,888.52,888.64,887.79,886.9589
1491231840,885.62,888.52,888.64,887.79,886.9589,886.28
1491231900,886.422,888.64,887.79,886.9589,886.28,885.62
1491231960,887.5,887.79,886.9589,886.28,885.62,886.422
1491232020,887.58,886.9589,886.28,885.62,886.422,887.5
1491232080,887.79,886.28,885.62,886.422,887.5,887.58
1491232140,887.18,885.62,886.422,887.5,887.58,887.79
1491232200,887.35,886.422,887.5,887.58,887.79,887.18
1491232260,888.3,887.5,887.58,887.79,887.18,887.35
1491232320,887.96,887.58,887.79,887.18,887.35,888.3
1491232380,888.1421,887.79,887.18,887.35,888.3,887.96
1491232440,888.21,887.18,887.35,888.3,887.96,888.1421
1491232500,887.7267,887.35,888.3,887.96,888.1421,888.21
1491232560,887.6776,888.3,887.96,888.1421,888.21,887.7267
1491232620,887.71,887.96,888.1421,888.21,887.7267,887.6776
1491232680,888.2,888.1421,888.21,887.7267,887.6776,887.71
1491232740,888.9528,888.21,887.7267,887.6776,887.71,888.2
1491232800,889.43,887.7267,887.6776,887.71,888.2,888.9528
1491232860,889.365,887.6776,887.71,888.2,888.9528,889.43
1491232920,889.2795,887.71,888.2,888.9528,889.43,889.365
1491232980,889.13,888.2,888.9528,889.43,889.365,889.2795
1491233040,889.07,888.9528,889.43,889.365,889.2795,889.13
1491233100,889.17,889.43,889.365,889.2795,889.13,889.07
1491233160,889.8,889.365,889.2795,889.13,889.07,889.17
1491233220,889.08,889.2795,889.13,889.07,889.17,889.8
1491233280,888.96,889.13,889.07,889.17,889.8,889.08
1491233340,889.04,889.07,889.17,889.8,889.08,888.96
1491233400,888.68,889.17,889.8,889.08,888.96,889.04
1491233460,888.52,889.8,889.08,888.96,889.04,888.68
1491233520,889.08,889.08,888.96,889.04,888.68,888.52
1491233580,888.945,888.96,889.04,888.68,888.52,889.08
1491233640,889.31,889.04,888.68,888.52,889.08,888.945
1491233700,888.86,888.68,888.52,889.08,888.945,889.31
1491233760,889.11,888.52,889.08,888.945,889.31,888.86
1491233820,889.1292,889.08,888.945,889.31,888.86,889.11
1491233880,889.5,888.945,889.31,888.86,889.11,889.1292
1491233940,889.4,889.31,888.86,889.11,889.1292,889.5
1491234000,889.36,888.86,889.11,889.1292,889.5,889.4
1491234060,889.335,889.11,889.1292,889.5,889.4,889.36
1491234120,888.25,889.1292,889.5,889.4,889.36,889.335
1491234180,888.475,889.5,889.4,889.36,889.335,888.25
1491234240,888.33,889.4,889.36,889.335,888.25,888.475
1491234300,888.25,889.36,889.335,888.25,888.475,888.33
1491234360,888.64,889.335,888.25,888.475,888.33,888.25
1491234420,887.99,888.25,888.475,888.33,888.25,888.64
1491234480,888.02,888.475,888.33,888.25,888.64,887.99
1491234540,887.4203,888.33,888.25,888.64,887.99,888.02
1491234600,887.5799,888.25,888.64,887.99,888.02,887.4203
1491234660,887.6112,888.64,887.99,888.02,887.4203,887.5799
1491234720,887.68,887.99,888.02,887.4203,887.5799,887.6112
1491234780,888.19,888.02,887.4203,887.5799,887.6112,887.68
1491234840,888.3,887.4203,887.5799,887.6112,887.68,888.19
1491234900,887.75,887.5799,887.6112,887.68,888.19,888.3
1491234960,887.456,887.6112,887.68,888.19,888.3,887.75
1491235020,886.385,887.68,888.19,888.3,887.75,887.456
1491235080,886.2528,888.19,888.3,887.75,887.456,886.385
1491235140,886.32,888.3,887.75,887.456,886.385,886.2528
1491235200,886.72,887.75,887.456,886.385,886.2528,886.32
1491235260,887.29,887.456,886.385,886.2528,886.32,886.72
1491235320,886.8,886.385,886.2528,886.32,886.72,887.29
1491235380,886.8143,886.2528,886.32,886.72,887.29,886.8
1491235440,887.171,886.32,886.72,887.29,886.8,886.8143
1491235500,886.81,886.72,887.29,886.8,886.8143,887.171
1491235560,887.25,887.29,886.8,886.8143,887.171,886.81
1491235620,887.4586,886.8,886.8143,887.171,886.81,887.25
1491235680,887.154,886.8143,887.171,886.81,887.25,887.4586
1491235740,886.5,887.171,886.81,887.25,887.4586,887.154
1491235800,886.578,886.81,887.25,887.4586,887.154,886.5
1491235860,886.426,887.25,887.4586,887.154,886.5,886.578
1491235920,886.82,887.4586,887.154,886.5,886.578,886.426
1491235980,887.55,887.154,886.5,886.578,886.426,886.82
1491236040,887.391,886.5,886.578,886.426,886.82,887.55
1491236100,887.6017,886.578,886.426,886.82,887.55,887.391
1491236160,887.4051,886.426,886.82,887.55,887.391,887.6017
1491236220,887.3,886.82,887.55,887.391,887.6017,887.4051
1491236280,887.23,887.55,887.391,887.6017,887.4051,887.3
1491236340,887.12,887.391,887.6017,887.4051,887.3,887.23
1491236400,887.67,887.6017,887.4051,887.3,887.23,887.12
1491236460,887.644,887.4051,887.3,887.23,887.12,887.67
1491236520,887.5,887.3,887.23,887.12,887.67,887.644
1491236580,887.79,887.23,887.12,887.67,887.644,887.5
1491236640,887.76,887.12,887.67,887.644,887.5,887.79
1491236700,887.97,887.67,887.644,887.5,887.79,887.76
1491236760,887.661,887.644,887.5,887.79,887.76,887.97
1491236820,887.75,887.5,887.79,887.76,887.97,887.661
1491236880,887.94,887.79,887.76,887.97,887.661,887.75
1491236940,888.08,887.76,887.97,887.661,887.75,887.94
1491237000,888.44,887.97,887.661,887.75,887.94,888.08
1491237060,888.58,887.661,887.75,887.94,888.08,888.44
1491237120,888.77,887.75,887.94,888.08,888.44,888.58
1491237180,888.71,887.94,888.08,888.44,888.58,888.77
1491237240,888.73,888.08,888.44,888.58,888.77,888.71
1491237300,889.02,888.44,888.58,888.77,888.71,888.73
1491237360,888.91,888.58,888.77,888.71,888.73,889.02
1491237420,889.07,888.77,888.71,888.73,889.02,888.91
1491237480,888.946,888.71,888.73,889.02,888.91,889.07
1491237540,888.75,888.73,889.02,888.91,889.07,888.946
1491237600,889.02,889.02,888.91,889.07,888.946,888.75
1491237660,888.6818,888.91,889.07,888.946,888.75,889.02
1491237720,888.2535,889.07,888.946,888.75,889.02,888.6818
1491237780,888.52,888.946,888.75,889.02,888.6818,888.2535
1491237840,888.72,888.75,889.02,888.6818,888.2535,888.52
1491237900,889.47,889.02,888.6818,888.2535,888.52,888.72
1491237960,888.81,888.6818,888.2535,888.52,888.72,889.47
1491238020,889.25,888.2535,888.52,888.72,889.47,888.81
1491238080,888.74,888.52,888.72,889.47,888.81,889.25
1491238140,888.9085,888.72,889.47,888.81,889.25,888.74
1491238200,889.2704,889.47,888.81,889.25,888.74,888.9085
1491238260,889.3522,888.81,889.25,888.74,888.9085,889.2704
1491238320,889.72,889.25,888.74,888.9085,889.2704,889.3522
1491238380,889.63,888.74,888.9085,889.2704,889.3522,889.72
1491238440,889.85,888.9085,889.2704,889.3522,889.72,889.63
1491238500,890.27,889.2704,889.3522,889.72,889.63,889.85
1491238560,889.794,889.3522,889.72,889.63,889.85,890.27
1491238620,889.57,889.72,889.63,889.85,890.27,889.794
1491238680,890.3,889.63,889.85,890.27,889.794,889.57
1491238740,889.94,889.85,890.27,889.794,889.57,890.3
1491238800,889.665,890.27,889.794,889.57,890.3,889.94
1491238860,889.9,889.794,889.57,890.3,889.94,889.665
1491238920,889.65,889.57,890.3,889.94,889.665,889.9
1491238980,889.48,890.3,889.94,889.665,889.9,889.65
1491239040,889.19,889.94,889.665,889.9,889.65,889.48
1491239100,889.24,889.665,889.9,889.65,889.48,889.19
1491239160,889.29,889.9,889.65,889.48,889.19,889.24
1491239220,889.22,889.65,889.48,889.19,889.24,889.29
1491239280,889.67,889.48,889.19,889.24,889.29,889.22
1491239340,889.6,889.19,889.24,889.29,889.22,889.67
1491239400,889.74,889.24,889.29,889.22,889.67,889.6
1491239460,890.015,889.29,889.22,889.67,889.6,889.74
1491239520,889.8364,889.22,889.67,889.6,889.74,890.015
1491239580,889.7152,889.67,889.6,889.74,890.015,889.8364
1491239640,889.36,889.6,889.74,890.015,889.8364,889.7152
1491239700,889.25,889.74,890.015,889.8364,889.7152,889.36
1491239760,888.92,890.015,889.8364,889.7152,889.36,889.25
1491239820,889.001,889.8364,889.7152,889.36,889.25,888.92
1491239880,888.95,889.7152,889.36,889.25,888.92,889.001
1491239940,888.5864,889.36,889.25,888.92,889.001,888.95
1491240000,888.83,889.25,888.92,889.001,888.95,888.5864
1491240060,888.88,888.92,889.001,888.95,888.5864,888.83
1491240120,888.521,889.001,888.95,888.5864,888.83,888.88
1491240180,889.1717,888.95,888.5864,888.83,888.88,888.521
1491240240,889.24,888.5864,888.83,888.88,888.521,889.1717
1491240300,889.04,888.83,888.88,888.521,889.1717,889.24
1491240360,889.12,888.88,888.521,889.1717,889.24,889.04
1491240420,888.71,888.521,889.1717,889.24,889.04,889.12
1491240480,888.84,889.1717,889.24,889.04,889.12,888.71
1491240540,888.8,889.24,889.04,889.12,888.71,888.84
1491240600,888.9635,889.04,889.12,888.71,888.84,888.8
1491240660,888.94,889.12,888.71,888.84,888.8,888.9635
1491240720,888.92,888.71,888.84,888.8,888.9635,888.94
1491240780,888.99,888.84,888.8,888.9635,888.94,888.92
1491240840,888.669,888.8,888.9635,888.94,888.92,888.99
1491240900,888.53,888.9635,888.94,888.92,888.99,888.669
1491240960,888.45,888.94,888.92,888.99,888.669,888.53
1491241020,888.3139,888.92,888.99,888.669,888.53,888.45
1491241080,888.7097,888.99,888.669,888.53,888.45,888.3139
1491241140,888.64,888.669,888.53,888.45,888.3139,888.7097
1491241200,888.48,888.53,888.45,888.3139,888.7097,888.64
1491241260,888.3,888.45,888.3139,888.7097,888.64,888.48
1491241320,888.83,888.3139,888.7097,888.64,888.48,888.3
1491241380,889.26,888.7097,888.64,888.48,888.3,888.83
1491241440,888.92,888.64,888.48,888.3,888.83,889.26
1491241500,889.11,888.48,888.3,888.83,889.26,888.92
1491241560,889.32,888.3,888.83,889.26,888.92,889.11
1491241620,889.4,888.83,889.26,888.92,889.11,889.32
1491241680,889.497,889.26,888.92,889.11,889.32,889.4
1491241740,889.674,888.92,889.11,889.32,889.4,889.497
1491241800,889.07,889.11,889.32,889.4,889.497,889.674
1491241860,889.57,889.32,889.4,889.497,889.674,889.07
1491241920,889.5277,889.4,889.497,889.674,889.07,889.57
1491241980,889.5163,889.497,889.674,889.07,889.57,889.5277
1491242040,889.37,889.674,889.07,889.57,889.5277,889.5163
1491242100,889.4092,889.07,889.57,889.5277,889.5163,889.37
1491242160,889.435,889.57,889.5277,889.5163,889.37,889.4092
1491242220,889.3552,889.5277,889.5163,889.37,889.4092,889.435
1491242280,889.18,889.5163,889.37,889.4092,889.435,889.3552
1491242340,889.25,889.37,889.4092,889.435,889.3552,889.18
1491242400,889.185,889.4092,889.435,889.3552,889.18,889.25
1491242460,889.1566,889.435,889.3552,889.18,889.25,889.185
1491242520,888.97,889.3552,889.18,889.25,889.185,889.1566
1491242580,889.05,889.18,889.25,889.185,889.1566,888.97
1491242640,888.9975,889.25,889.185,889.1566,888.97,889.05
1491242700,889.04,889.185,889.1566,888.97,889.05,888.9975
1491242760,889.0214,889.1566,888.97,889.05,888.9975,889.04
1491242820,888.71,888.97,889.05,888.9975,889.04,889.0214
1491242880,888.97,889.05,888.9975,889.04,889.0214,888.71
1491242940,889,888.9975,889.04,889.0214,888.71,888.97
1491243000,889.2025,889.04,889.0214,888.71,888.97,889
1491243060,888.97,889.0214,888.71,888.97,889,889.2025
1491243120,889.04,888.71,888.97,889,889.2025,888.97
1491243180,888.4,888.97,889,889.2025,888.97,889.04
1491243240,888.4,889,889.2025,888.97,889.04,888.4
1491243300,888.65,889.2025,888.97,889.04,888.4,888.4
1491243360,888.13,888.97,889.04,888.4,888.4,888.65
1491243420,888.44,889.04,888.4,888.4,888.65,888.13
1491243480,888.19,888.4,888.4,888.65,888.13,888.44
1491243540,888.175,888.4,888.65,888.13,888.44,888.19
1491243600,888.26,888.65,888.13,888.44,888.19,888.175
1491243660,888.05,888.13,888.44,888.19,888.175,888.26
1491243720,888.4,888.44,888.19,888.175,888.26,888.05
1491243780,888.34,888.19,888.175,888.26,888.05,888.4
1491243840,889.2,888.175,888.26,888.05,888.4,888.34
1491243900,889.5,888.26,888.05,888.4,888.34,889.2
1491243960,889.502,888.05,888.4,888.34,889.2,889.5
1491244020,889.4,888.4,888.34,889.2,889.5,889.502
1491244080,889.6,888.34,889.2,889.5,889.502,889.4
1491244140,889.5,889.2,889.5,889.502,889.4,889.6
1491244200,889.5447,889.5,889.502,889.4,889.6,889.5
1491244260,889.64,889.502,889.4,889.6,889.5,889.5447
1491244320,889.77,889.4,889.6,889.5,889.5447,889.64
1491244380,889.53,889.6,889.5,889.5447,889.64,889.77
1491244440,889.75,889.5,889.5447,889.64,889.77,889.53
1491244500,889.65,889.5447,889.64,889.77,889.53,889.75
1491244560,890.45,889.64,889.77,889.53,889.75,889.65
1491244620,890.49,889.77,889.53,889.75,889.65,890.45
1491244680,890.455,889.53,889.75,889.65,890.45,890.49
1491244740,890.37,889.75,889.65,890.45,890.49,890.455
1491244800,890.412,889.65,890.45,890.49,890.455,890.37
1491244860,890.27,890.45,890.49,890.455,890.37,890.412
1491244920,890.5224,890.49,890.455,890.37,890.412,890.27
1491244980,890.66,890.455,890.37,890.412,890.27,890.5224
1491245040,890.69,890.37,890.412,890.27,890.5224,890.66
1491245100,890.6635,890.412,890.27,890.5224,890.66,890.69
1491245160,891.01,890.27,890.5224,890.66,890.69,890.6635
1491245220,891.08,890.5224,890.66,890.69,890.6635,891.01
1491245280,891.1,890.66,890.69,890.6635,891.01,891.08
1491245340,890.96,890.69,890.6635,891.01,891.08,891.1
1491245400,890.63,890.6635,891.01,891.08,891.1,890.96
1491245460,890.61,891.01,891.08,891.1,890.96,890.63
1491245520,890.14,891.08,891.1,890.96,890.63,890.61
1491245580,890.4,891.1,890.96,890.63,890.61,890.14
1491245640,890.43,890.96,890.63,890.61,890.14,890.4
1491245700,890.41,890.63,890.61,890.14,890.4,890.43
1491245760,890.74,890.61,890.14,890.4,890.43,890.41
1491245820,890.78,890.14,890.4,890.43,890.41,890.74
1491245880,890.93,890.4,890.43,890.41,890.74,890.78
1491245940,890.9397,890.43,890.41,890.74,890.78,890.93
1491246000,890.7,890.41,890.74,890.78,890.93,890.9397
1491246060,890.69,890.74,890.78,890.93,890.9397,890.7
1491246120,890.5,890.78,890.93,890.9397,890.7,890.69
1491246180,890.53,890.93,890.9397,890.7,890.69,890.5
1491246240,890.396,890.9397,890.7,890.69,890.5,890.53
1491246300,890.75,890.7,890.69,890.5,890.53,890.396
1491246360,891.2,890.69,890.5,890.53,890.396,890.75
1491246420,891.38,890.5,890.53,890.396,890.75,891.2
1491246480,891.49,890.53,890.396,890.75,891.2,891.38
1491246540,891.687,890.396,890.75,891.2,891.38,891.49
1491246600,891.72,890.75,891.2,891.38,891.49,891.687
1491246660,891.55,891.2,891.38,891.49,891.687,891.72
1491246720,891.3,891.38,891.49,891.687,891.72,891.55
1491246780,891.13,891.49,891.687,891.72,891.55,891.3
1491246840,891.05,891.687,891.72,891.55,891.3,891.13
1491246900,890.47,891.72,891.55,891.3,891.13,891.05
1491246960,890.71,891.55,891.3,891.13,891.05,890.47
1491247020,890.8056,891.3,891.13,891.05,890.47,890.71
1491247080,891.32,891.13,891.05,890.47,890.71,890.8056
1491247140,891.46,891.05,890.47,890.71,890.8056,891.32
1491247200,892.18,890.47,890.71,890.8056,891.32,891.46
1491247260,891.95,890.71,890.8056,891.32,891.46,892.18
1491247320,892.028,890.8056,891.32,891.46,892.18,891.95
1491247380,891.89,891.32,891.46,892.18,891.95,892.028
1491247440,892.069,891.46,892.18,891.95,892.028,891.89
1491247500,892.18,892.18,891.95,892.028,891.89,892.069
1491247560,891.642,891.95,892.028,891.89,892.069,892.18
1491247620,891.73,892.028,891.89,892.069,892.18,891.642
1491247680,892.08,891.89,892.069,892.18,891.642,891.73
1491247740,891.74,892.069,892.18,891.642,891.73,892.08
1491247800,891.82,892.18,891.642,891.73,892.08,891.74
1491247860,891.855,891.642,891.73,892.08,891.74,891.82
1491247920,892.33,891.73,892.08,891.74,891.82,891.855
1491247980,892.2785,892.08,891.74,891.82,891.855,892.33
1491248040,892.15,891.74,891.82,891.855,892.33,892.2785
1491248100,892.22,891.82,891.855,892.33,892.2785,892.15
1491248160,892.91,891.855,892.33,892.2785,892.15,892.22
1491248220,892.57,892.33,892.2785,892.15,892.22,892.91
1491248280,892.82,892.2785,892.15,892.22,892.91,892.57
1491248340,892.5396,892.15,892.22,892.91,892.57,892.82
1491248400,892.58,892.22,892.91,892.57,892.82,892.5396
1491248460,892.815,892.91,892.57,892.82,892.5396,892.58
1491248520,893.09,892.57,892.82,892.5396,892.58,892.815
1491248580,893.155,892.82,892.5396,892.58,892.815,893.09
1491248640,893.42,892.5396,892.58,892.815,893.09,893.155
1491248700,892.93,892.58,892.815,893.09,893.155,893.42
1491248760,892.5,892.815,893.09,893.155,893.42,892.93
1491248820,892.28,893.09,893.155,893.42,892.93,892.5
1491248880,892.06,893.155,893.42,892.93,892.5,892.28
1491248940,892.42,893.42,892.93,892.5,892.28,892.06
1491249000,892.265,892.93,892.5,892.28,892.06,892.42
1491249060,892.29,892.5,892.28,892.06,892.42,892.265
1491249120,892.385,892.28,892.06,892.42,892.265,892.29
1491249180,892.38,892.06,892.42,892.265,892.29,892.385
1491249240,892.37,892.42,892.265,892.29,892.385,892.38
1491249300,891.51,892.265,892.29,892.385,892.38,892.37
1491249360,891.5,892.29,892.385,892.38,892.37,891.51
1491249420,890.32,892.385,892.38,892.37,891.51,891.5
1491249480,891.25,892.38,892.37,891.51,891.5,890.32
1491249540,891.535,892.37,891.51,891.5,890.32,891.25
1491249600,892.185,891.51,891.5,890.32,891.25,891.535
1491312600,893.4961,891.5,890.32,891.25,891.535,892.185
1491312660,893.32,890.32,891.25,891.535,892.185,893.4961
1491312720,893.24,891.25,891.535,892.185,893.4961,893.32
1491312780,892.48,891.535,892.185,893.4961,893.32,893.24
1491312840,893.595,892.185,893.4961,893.32,893.24,892.48
1491312900,893.06,893.4961,893.32,893.24,892.48,893.595
1491312960,894.68,893.32,893.24,892.48,893.595,893.06
1491313020,896.19,893.24,892.48,893.595,893.06,894.68
1491313080,898.09,892.48,893.595,893.06,894.68,896.19
1491313140,896.785,893.595,893.06,894.68,896.19,898.09
1491313200,897.39,893.06,894.68,896.19,898.09,896.785
1491313260,898.05,894.68,896.19,898.09,896.785,897.39
1491313320,898.38,896.19,898.09,896.785,897.39,898.05
1491313380,898.68,898.09,896.785,897.39,898.05,898.38
1491313440,897.59,896.785,897.39,898.05,898.38,898.68
1491313500,897.34,897.39,898.05,898.38,898.68,897.59
1491313560,897.0501,898.05,898.38,898.68,897.59,897.34
1491313620,896.686,898.38,898.68,897.59,897.34,897.0501
1491313680,896.71,898.68,897.59,897.34,897.0501,896.686
1491313740,897.97,897.59,897.34,897.0501,896.686,896.71
1491313800,898.299,897.34,897.0501,896.686,896.71,897.97
1491313860,898.42,897.0501,896.686,896.71,897.97,898.299
1491313920,898.5769,896.686,896.71,897.97,898.299,898.42
1491313980,898.379,896.71,897.97,898.299,898.42,898.5769
1491314040,898.45,897.97,898.299,898.42,898.5769,898.379
1491314100,898.63,898.299,898.42,898.5769,898.379,898.45
1491314160,898.8964,898.42,898.5769,898.379,898.45,898.63
1491314220,898.88,898.5769,898.379,898.45,898.63,898.8964
1491314280,898.07,898.379,898.45,898.63,898.8964,898.88
1491314340,896.88,898.45,898.63,898.8964,898.88,898.07
1491314400,897.611,898.63,898.8964,898.88,898.07,896.88
1491314460,898.18,898.8964,898.88,898.07,896.88,897.611
1491314520,897.42,898.88,898.07,896.88,897.611,898.18
1491314580,897.2,898.07,896.88,897.611,898.18,897.42
1491314640,896,896.88,897.611,898.18,897.42,897.2
1491314700,896.39,897.611,898.18,897.42,897.2,896
1491314760,896.31,898.18,897.42,897.2,896,896.39
1491314820,897,897.42,897.2,896,896.39,896.31
1491314880,896.201,897.2,896,896.39,896.31,897
1491314940,896.9116,896,896.39,896.31,897,896.201
1491315000,897.22,896.39,896.31,897,896.201,896.9116
1491315060,897.75,896.31,897,896.201,896.9116,897.22
1491315120,897.99,897,896.201,896.9116,897.22,897.75
1491315180,898.14,896.201,896.9116,897.22,897.75,897.99
1491315240,898.54,896.9116,897.22,897.75,897.99,898.14
1491315300,898.3013,897.22,897.75,897.99,898.14,898.54
1491315360,898.745,897.75,897.99,898.14,898.54,898.3013
1491315420,898.93,897.99,898.14,898.54,898.3013,898.745
1491315480,898.49,898.14,898.54,898.3013,898.745,898.93
1491315540,898,898.54,898.3013,898.745,898.93,898.49
1491315600,897.62,898.3013,898.745,898.93,898.49,898
1491315660,898.09,898.745,898.93,898.49,898,897.62
1491315720,898.07,898.93,898.49,898,897.62,898.09
1491315780,897.63,898.49,898,897.62,898.09,898.07
1491315840,897.161,898,897.62,898.09,898.07,897.63
1491315900,897.22,897.62,898.09,898.07,897.63,897.161
1491315960,897.709,898.09,898.07,897.63,897.161,897.22
1491316020,898.42,898.07,897.63,897.161,897.22,897.709
1491316080,897.961,897.63,897.161,897.22,897.709,898.42
1491316140,898.04,897.161,897.22,897.709,898.42,897.961
1491316200,897.9755,897.22,897.709,898.42,897.961,898.04
1491316260,898.3726,897.709,898.42,897.961,898.04,897.9755
1491316320,898.4999,898.42,897.961,898.04,897.9755,898.3726
1491316380,898.52,897.961,898.04,897.9755,898.3726,898.4999
1491316440,898.34,898.04,897.9755,898.3726,898.4999,898.52
1491316500,897.836,897.9755,898.3726,898.4999,898.52,898.34
1491316560,897.8686,898.3726,898.4999,898.52,898.34,897.836
1491316620,897.64,898.4999,898.52,898.34,897.836,897.8686
1491316680,897.74,898.52,898.34,897.836,897.8686,897.64
1491316740,898.31,898.34,897.836,897.8686,897.64,897.74
1491316800,897.415,897.836,897.8686,897.64,897.74,898.31
1491316860,897.98,897.8686,897.64,897.74,898.31,897.415
1491316920,897.88,897.64,897.74,898.31,897.415,897.98
1491316980,898.07,897.74,898.31,897.415,897.98,897.88
1491317040,898.195,898.31,897.415,897.98,897.88,898.07
1491317100,897.58,897.415,897.98,897.88,898.07,898.195
1491317160,897.77,897.98,897.88,898.07,898.195,897.58
1491317220,896.72,897.88,898.07,898.195,897.58,897.77
1491317280,897.1835,898.07,898.195,897.58,897.77,896.72
1491317340,897.29,898.195,897.58,897.77,896.72,897.1835
